id,date,home_team,home_team_score,visit_team,visit_team_score
400828898,2016-03-16,Golden State Warriors,121,NY Knicks,85
400828913,2016-03-18,Dallas,112,Golden State Warriors,130
400828923,2016-03-19,San Antonio,87,Golden State Warriors,79
400828937,2016-03-21,Minnesota,104,Golden State Warriors,109
400828953,2016-03-23,Golden State Warriors,114,LA,98
400828967,2016-03-25,Golden State Warriors,128,Dallas,120
400828981,2016-03-27,Golden State Warriors,117,Philadelphia,105
400828999,2016-03-29,Golden State Warriors,102,Washington,94
400829006,2016-03-30,Utah,96,Golden State Warriors,103
400829023,2016-04-01,Golden State Warriors,106,Boston,109
400829039,2016-04-03,Golden State Warriors,136,Portland,111
400829050,2016-04-05,Golden State Warriors,117,Minnesota,124
400829064,2016-04-07,Golden State Warriors,112,San Antonio,101
400829077,2016-04-09,Memphis,99,Golden State Warriors,100
400829088,2016-04-10,San Antonio,86,Golden State Warriors,92
400829114,2016-04-13,Golden State Warriors,125,Memphis,104
400827903,2016-10-28,Sacramento,104,LA Clippers,111
400827907,2016-10-29,LA Clippers,104,Dallas,88
400827925,2016-10-31,LA Clippers,114,Sacramento,109
400827939,2016-11-02,LA Clippers,102,Phoenix,96
400827956,2016-11-04,Golden State,112,LA Clippers,108
400827980,2016-11-07,LA Clippers,105,Houston,109
400827992,2016-11-09,LA Clippers,94,Memphis,92
400828005,2016-11-11,Dallas,118,LA Clippers,108
400828013,2016-11-12,Phoenix,118,LA Clippers,104
400828025,2016-11-14,LA Clippers,101,Detroit,96
400828064,2016-11-19,LA Clippers,117,Golden State,124
400828073,2016-11-20,Portland,102,LA Clippers,91
400828083,2016-11-22,LA Clippers,80,Toronto,91
400828099,2016-11-24,Denver,94,LA Clippers,111
400828113,2016-11-25,LA Clippers,91,Utah,102
400828125,2016-11-27,LA Clippers,111,New Orleans,90
400828134,2016-11-29,LA Clippers,107,Minnesota,99
400828148,2016-11-30,LA Clippers,102,Portland,87
400828163,2016-12-02,LA Clippers,91,Indiana,103
400828185,2016-12-05,LA Clippers,103,Orlando,101
400828198,2016-12-07,Minnesota,106,LA Clippers,110
400828211,2016-12-09,Milwaukee,95,LA Clippers,109
400828217,2016-12-10,Chicago,83,LA Clippers,80
400828231,2016-12-12,Brooklyn,100,LA Clippers,105
400828246,2016-12-14,Detroit,103,LA Clippers,105
400828269,2016-12-16,LA Clippers,103,Milwaukee,90
400828280,2016-12-18,San Antonio,115,LA Clippers,107
400828288,2016-12-19,Houston,107,LA Clippers,97
400828305,2016-12-21,LA Clippers,99,Oklahoma City,100
400828327,2016-12-25,Los Angeles,84,LA Clippers,94
400828339,2016-12-26,Utah,104,LA Clippers,109
400828348,2016-12-28,Washington,91,LA Clippers,108
400828361,2016-12-30,Charlotte,117,LA Clippers,122
400828374,2016-12-31,New Orleans,89,LA Clippers,95
400828392,2016-01-02,LA Clippers,130,Philadelphia,99
400828422,2016-01-06,Portland,98,LA Clippers,109
400828437,2016-01-09,LA Clippers,97,Charlotte,83
400828445,2016-01-10,LA Clippers,114,New Orleans,111
400828473,2016-01-13,LA Clippers,104,Miami,90
400828496,2016-01-16,LA Clippers,103,Sacramento,110
400828511,2016-01-18,LA Clippers,140,Houston,132
400828527,2016-01-21,Cleveland,115,LA Clippers,102
400828535,2016-01-22,NY Knicks,88,LA Clippers,116
400828553,2016-01-24,Toronto,112,LA Clippers,94
400828563,2016-01-26,Indiana,89,LA Clippers,91
400828574,2016-01-27,Atlanta,83,LA Clippers,85
400828593,2016-01-29,LA Clippers,105,Los Angeles,93
400828601,2016-01-31,LA Clippers,120,Chicago,93
400828632,2016-02-03,LA Clippers,102,Minnesota,108
400828639,2016-02-05,Orlando,93,LA Clippers,107
400828659,2016-02-07,Miami,93,LA Clippers,100
400828664,2016-02-08,Philadelphia,92,LA Clippers,98
400828679,2016-02-10,Boston,139,LA Clippers,134
400828691,2016-02-18,LA Clippers,105,San Antonio,86
400828709,2016-02-20,LA Clippers,112,Golden State,115
400828726,2016-02-22,LA Clippers,124,Phoenix,84
400828740,2016-02-24,LA Clippers,81,Denver,87
400828754,2016-02-26,Sacramento,107,LA Clippers,117
400828794,2016-03-02,LA Clippers,103,Oklahoma City,98
400828816,2016-03-05,LA Clippers,97,Atlanta,107
400828829,2016-03-07,Dallas,90,LA Clippers,109
400828842,2016-03-09,Oklahoma City,120,LA Clippers,108
400828859,2016-03-11,LA Clippers,101,NY Knicks,94
400828870,2016-03-13,LA Clippers,90,Cleveland,114
400828888,2016-03-15,San Antonio,108,LA Clippers,87
400828896,2016-03-16,Houston,106,LA Clippers,122
400828922,2016-03-19,Memphis,113,LA Clippers,102
400828927,2016-03-20,New Orleans,109,LA Clippers,105
400828953,2016-03-23,Golden State,114,LA Clippers,98
400828959,2016-03-24,LA Clippers,96,Portland,94
400828979,2016-03-27,LA Clippers,105,Denver,90
400828993,2016-03-28,LA Clippers,114,Boston,90
400829003,2016-03-30,Minnesota,79,LA Clippers,99
400829013,2016-03-31,Oklahoma City,119,LA Clippers,117
400829034,2016-04-03,LA Clippers,114,Washington,109
400829051,2016-04-05,LA Clippers,103,Los Angeles,81
400829059,2016-04-06,Los Angeles,81,LA Clippers,91
400829074,2016-04-08,Utah,99,LA Clippers,102
400829083,2016-04-10,LA Clippers,98,Dallas,91
400829103,2016-04-12,LA Clippers,110,Memphis,84
400829116,2016-04-13,Phoenix,114,LA Clippers,105
400827904,2016-10-28,Los Angeles Lakers,111,Minnesota,112
400827918,2016-10-30,Sacramento,132,Los Angeles Lakers,114
400827932,2016-11-01,Los Angeles Lakers,93,Dallas,103
400827946,2016-11-03,Los Angeles Lakers,109,Denver,120
400827964,2016-11-06,Brooklyn,98,Los Angeles Lakers,104
400827982,2016-11-08,NY Knicks,99,Los Angeles Lakers,95
400827995,2016-11-10,Miami,101,Los Angeles Lakers,88
400828001,2016-11-11,Orlando,101,Los Angeles Lakers,99
400828022,2016-11-13,Dallas,90,Los Angeles Lakers,82
400828038,2016-11-15,Los Angeles Lakers,97,Detroit,85
400828044,2016-11-16,Phoenix,120,Los Angeles Lakers,101
400828075,2016-11-20,Los Angeles Lakers,91,Toronto,102
400828088,2016-11-22,Los Angeles Lakers,93,Portland,107
400828101,2016-11-24,Golden State,111,Los Angeles Lakers,77
400828131,2016-11-28,Portland,108,Los Angeles Lakers,96
400828140,2016-11-29,Los Angeles Lakers,103,Indiana,107
400828150,2016-12-01,Philadelphia,103,Los Angeles Lakers,91
400828156,2016-12-02,Washington,104,Los Angeles Lakers,108
400828173,2016-12-04,Atlanta,100,Los Angeles Lakers,87
400828188,2016-12-06,Detroit,111,Los Angeles Lakers,91
400828195,2016-12-07,Toronto,102,Los Angeles Lakers,93
400828212,2016-12-09,Minnesota,123,Los Angeles Lakers,122
400828229,2016-12-11,San Antonio,109,Los Angeles Lakers,87
400828236,2016-12-12,Houston,126,Los Angeles Lakers,97
400828257,2016-12-15,Los Angeles Lakers,113,Milwaukee,95
400828272,2016-12-17,Los Angeles Lakers,87,Houston,107
400828285,2016-12-19,Oklahoma City,118,Los Angeles Lakers,78
400828309,2016-12-22,Denver,107,Los Angeles Lakers,111
400828322,2016-12-23,Los Angeles Lakers,85,Oklahoma City,120
400828327,2016-12-25,Los Angeles Lakers,84,LA,94
400828342,2016-12-27,Memphis,112,Los Angeles Lakers,96
400828345,2016-12-28,Charlotte,108,Los Angeles Lakers,98
400828363,2016-12-30,Boston,104,Los Angeles Lakers,112
400828381,2016-01-01,Los Angeles Lakers,93,Philadelphia,84
400828397,2016-01-03,Los Angeles Lakers,97,Phoenix,77
400828411,2016-01-05,Los Angeles Lakers,88,Golden State,109
400828426,2016-01-07,Sacramento,118,Los Angeles Lakers,115
400828436,2016-01-08,Los Angeles Lakers,113,Oklahoma City,117
400828452,2016-01-10,Los Angeles Lakers,74,Utah,86
400828463,2016-01-12,Los Angeles Lakers,95,New Orleans,91
400828479,2016-01-14,Golden State,116,Los Angeles Lakers,98
400828495,2016-01-16,Utah,109,Los Angeles Lakers,82
400828501,2016-01-17,Los Angeles Lakers,95,Houston,112
400828525,2016-01-20,Los Angeles Lakers,93,Sacramento,112
400828540,2016-01-22,Los Angeles Lakers,95,San Antonio,108
400828549,2016-01-23,Portland,121,Los Angeles Lakers,103
400828570,2016-01-26,Los Angeles Lakers,90,Dallas,92
400828584,2016-01-28,Los Angeles Lakers,91,Chicago,114
400828593,2016-01-29,LA,105,Los Angeles Lakers,93
400828607,2016-01-31,Los Angeles Lakers,82,Charlotte,101
400828621,2016-02-02,Los Angeles Lakers,119,Minnesota,115
400828634,2016-02-04,New Orleans,96,Los Angeles Lakers,99
400828654,2016-02-06,San Antonio,106,Los Angeles Lakers,102
400828663,2016-02-08,Indiana,89,Los Angeles Lakers,87
400828682,2016-02-10,Cleveland,120,Los Angeles Lakers,111
400828705,2016-02-19,Los Angeles Lakers,113,San Antonio,119
400828718,2016-02-21,Chicago,126,Los Angeles Lakers,115
400828724,2016-02-22,Milwaukee,108,Los Angeles Lakers,101
400828738,2016-02-24,Memphis,128,Los Angeles Lakers,119
400828755,2016-02-26,Los Angeles Lakers,95,Memphis,112
400828783,2016-03-01,Los Angeles Lakers,107,Brooklyn,101
400828793,2016-03-02,Denver,117,Los Angeles Lakers,107
400828808,2016-03-04,Los Angeles Lakers,77,Atlanta,106
400828818,2016-03-06,Los Angeles Lakers,112,Golden State,95
400828836,2016-03-08,Los Angeles Lakers,107,Orlando,98
400828849,2016-03-10,Los Angeles Lakers,108,Cleveland,120
400828874,2016-03-13,Los Angeles Lakers,87,NY Knicks,90
400828889,2016-03-15,Los Angeles Lakers,98,Sacramento,106
400828914,2016-03-18,Los Angeles Lakers,90,Phoenix,95
400828942,2016-03-22,Los Angeles Lakers,107,Memphis,100
400828952,2016-03-23,Phoenix,119,Los Angeles Lakers,107
400828968,2016-03-25,Los Angeles Lakers,105,Denver,116
400828983,2016-03-27,Los Angeles Lakers,88,Washington,101
400828991,2016-03-28,Utah,123,Los Angeles Lakers,75
400829008,2016-03-30,Los Angeles Lakers,102,Miami,100
400829040,2016-04-03,Los Angeles Lakers,100,Boston,107
400829051,2016-04-05,LA,103,Los Angeles Lakers,81
400829059,2016-04-06,Los Angeles Lakers,81,LA,91
400829071,2016-04-08,New Orleans,110,Los Angeles Lakers,102
400829082,2016-04-10,Houston,130,Los Angeles Lakers,110
400829096,2016-04-11,Oklahoma City,112,Los Angeles Lakers,79
400829115,2016-04-13,Los Angeles Lakers,101,Utah,96
400827901,2016-10-28,Phoenix Suns,95,Dallas,111
400827919,2016-10-30,Phoenix Suns,110,Portland,92
400827924,2016-10-31,Portland,90,Phoenix Suns,101
400827939,2016-11-02,LA,102,Phoenix Suns,96
400827954,2016-11-04,Phoenix Suns,118,Sacramento,97
400827969,2016-11-06,Phoenix Suns,92,Detroit,100
400827984,2016-11-08,Oklahoma City,124,Phoenix Suns,103
400828013,2016-11-12,Phoenix Suns,118,LA,104
400828030,2016-11-14,Phoenix Suns,105,Denver,81
400828044,2016-11-16,Phoenix Suns,120,Los Angeles,101
400828061,2016-11-18,Phoenix Suns,97,Chicago,103
400828072,2016-11-20,Denver,107,Phoenix Suns,114
400828085,2016-11-22,New Orleans,122,Phoenix Suns,116
400828094,2016-11-23,San Antonio,98,Phoenix Suns,84
400828112,2016-11-25,Phoenix Suns,114,New Orleans,120
400828123,2016-11-27,Phoenix Suns,116,Golden State,135
400828137,2016-11-29,Toronto,102,Phoenix Suns,107
400828151,2016-12-01,Brooklyn,94,Phoenix Suns,91
400828157,2016-12-02,Detroit,127,Phoenix Suns,122
400828171,2016-12-04,Washington,109,Phoenix Suns,106
400828186,2016-12-06,Memphis,95,Phoenix Suns,93
400828196,2016-12-07,Chicago,101,Phoenix Suns,103
400828213,2016-12-09,Phoenix Suns,107,Orlando,104
400828230,2016-12-11,Phoenix Suns,96,Portland,106
400828240,2016-12-13,Phoenix Suns,108,Minnesota,101
400828250,2016-12-14,Dallas,104,Phoenix Suns,94
400828268,2016-12-16,Golden State,128,Phoenix Suns,103
400828283,2016-12-18,Phoenix Suns,104,New Orleans,88
400828293,2016-12-20,Phoenix Suns,95,Milwaukee,101
400828304,2016-12-21,Utah,110,Phoenix Suns,89
400828320,2016-12-23,Phoenix Suns,96,Denver,104
400828338,2016-12-26,Phoenix Suns,104,Philadelphia,111
400828353,2016-12-28,Phoenix Suns,97,Cleveland,101
400828368,2016-12-30,San Antonio,112,Phoenix Suns,79
400828375,2016-12-31,Oklahoma City,110,Phoenix Suns,106
400828383,2016-01-02,Sacramento,142,Phoenix Suns,119
400828397,2016-01-03,Los Angeles,97,Phoenix Suns,77
400828420,2016-01-06,Phoenix Suns,111,Charlotte,102
400828434,2016-01-08,Phoenix Suns,95,Miami,103
400828456,2016-01-12,Indiana,116,Phoenix Suns,97
400828482,2016-01-15,Boston,117,Phoenix Suns,103
400828497,2016-01-17,Minnesota,117,Phoenix Suns,87
400828515,2016-01-19,Phoenix Suns,94,Indiana,97
400828531,2016-01-21,Phoenix Suns,89,San Antonio,117
400828547,2016-01-23,Phoenix Suns,98,Atlanta,95
400828564,2016-01-26,Philadelphia,113,Phoenix Suns,103
400828571,2016-01-27,Cleveland,115,Phoenix Suns,93
400828587,2016-01-29,NY Knicks,102,Phoenix Suns,84
400828604,2016-01-31,Dallas,91,Phoenix Suns,78
400828619,2016-02-02,Phoenix Suns,97,Toronto,104
400828636,2016-02-04,Phoenix Suns,105,Houston,111
400828655,2016-02-06,Phoenix Suns,89,Utah,98
400828670,2016-02-08,Phoenix Suns,106,Oklahoma City,122
400828686,2016-02-10,Phoenix Suns,104,Golden State,112
400828701,2016-02-19,Phoenix Suns,100,Houston,116
400828713,2016-02-21,Phoenix Suns,111,San Antonio,118
400828726,2016-02-22,LA,124,Phoenix Suns,84
400828745,2016-02-25,Phoenix Suns,106,Brooklyn,116
400828762,2016-02-27,Phoenix Suns,111,Memphis,106
400828778,2016-03-01,Charlotte,126,Phoenix Suns,92
400828795,2016-03-03,Miami,108,Phoenix Suns,92
400828800,2016-03-04,Orlando,84,Phoenix Suns,102
400828819,2016-03-06,Memphis,100,Phoenix Suns,109
400828843,2016-03-09,Phoenix Suns,97,NY Knicks,128
400828848,2016-03-10,Denver,116,Phoenix Suns,98
400828868,2016-03-12,Golden State,123,Phoenix Suns,116
400828882,2016-03-14,Phoenix Suns,107,Minnesota,104
400828906,2016-03-17,Utah,103,Phoenix Suns,69
400828914,2016-03-18,Los Angeles,90,Phoenix Suns,95
400828938,2016-03-21,Phoenix Suns,97,Memphis,103
400828952,2016-03-23,Phoenix Suns,119,Los Angeles,107
400828966,2016-03-25,Sacramento,116,Phoenix Suns,94
400828977,2016-03-26,Phoenix Suns,99,Boston,102
400828988,2016-03-28,Minnesota,121,Phoenix Suns,116
400829002,2016-03-30,Milwaukee,105,Phoenix Suns,94
400829024,2016-04-01,Phoenix Suns,99,Washington,106
400829036,2016-04-03,Phoenix Suns,86,Utah,101
400829044,2016-04-05,Atlanta,103,Phoenix Suns,90
400829062,2016-04-07,Houston,115,Phoenix Suns,124
400829076,2016-04-09,New Orleans,100,Phoenix Suns,121
400829098,2016-04-11,Phoenix Suns,101,Sacramento,105
400829116,2016-04-13,Phoenix Suns,114,LA,105
400827903,2016-10-28,Sacramento Kings,104,LA,111
400827918,2016-10-30,Sacramento Kings,132,Los Angeles,114
400827925,2016-10-31,LA,114,Sacramento Kings,109
400827945,2016-11-03,Sacramento Kings,89,Memphis,103
400827954,2016-11-04,Phoenix,118,Sacramento Kings,97
400827971,2016-11-06,Sacramento Kings,110,Houston,116
400827979,2016-11-07,Sacramento Kings,94,Golden State,103
400827990,2016-11-09,Sacramento Kings,88,San Antonio,106
400828009,2016-11-11,Sacramento Kings,101,Detroit,92
400828024,2016-11-13,Sacramento Kings,111,Brooklyn,109
400828037,2016-11-15,Sacramento Kings,107,Toronto,101
400828056,2016-11-18,Atlanta,103,Sacramento Kings,97
400828062,2016-11-19,Miami,116,Sacramento Kings,109
400828076,2016-11-21,Orlando,91,Sacramento Kings,97
400828089,2016-11-23,Charlotte,127,Sacramento Kings,122
400828108,2016-11-25,Milwaukee,118,Sacramento Kings,129
400828124,2016-11-27,Sacramento Kings,91,Minnesota,101
400828132,2016-11-28,Golden State,120,Sacramento Kings,101
400828147,2016-11-30,Sacramento Kings,112,Dallas,98
400828169,2016-12-03,Sacramento Kings,97,Boston,114
400828180,2016-12-05,Houston,120,Sacramento Kings,113
400828190,2016-12-06,Oklahoma City,98,Sacramento Kings,95
400828205,2016-12-08,Sacramento Kings,114,Utah,106
400828219,2016-12-10,Sacramento Kings,99,NY Knicks,97
400828256,2016-12-15,Sacramento Kings,107,Houston,97
400828279,2016-12-18,Minnesota,99,Sacramento Kings,95
400828295,2016-12-20,Toronto,94,Sacramento Kings,104
400828297,2016-12-21,Washington,113,Sacramento Kings,99
400828312,2016-12-23,Indiana,106,Sacramento Kings,108
400828344,2016-12-27,Sacramento Kings,94,Portland,98
400828355,2016-12-28,Golden State,122,Sacramento Kings,103
400828370,2016-12-30,Sacramento Kings,105,Philadelphia,110
400828383,2016-01-02,Sacramento Kings,142,Phoenix,119
400828404,2016-01-04,Oklahoma City,104,Sacramento Kings,116
400828410,2016-01-05,Dallas,117,Sacramento Kings,116
400828426,2016-01-07,Sacramento Kings,118,Los Angeles,115
400828443,2016-01-09,Sacramento Kings,116,Golden State,128
400828472,2016-01-13,Sacramento Kings,97,New Orleans,109
400828478,2016-01-14,Utah,101,Sacramento Kings,103
400828496,2016-01-16,LA,103,Sacramento Kings,110
400828525,2016-01-20,Los Angeles,93,Sacramento Kings,112
400828530,2016-01-21,Sacramento Kings,91,Atlanta,88
400828550,2016-01-23,Sacramento Kings,108,Indiana,97
400828561,2016-01-25,Sacramento Kings,128,Charlotte,129
400828569,2016-01-26,Portland,112,Sacramento Kings,97
400828583,2016-01-28,New Orleans,114,Sacramento Kings,105
400828599,2016-01-30,Memphis,121,Sacramento Kings,117
400828616,2016-02-01,Sacramento Kings,111,Milwaukee,104
400828631,2016-02-03,Sacramento Kings,102,Chicago,107
400828641,2016-02-05,Brooklyn,128,Sacramento Kings,119
400828660,2016-02-07,Boston,128,Sacramento Kings,119
400828662,2016-02-08,Cleveland,120,Sacramento Kings,100
400828678,2016-02-10,Philadelphia,110,Sacramento Kings,114
400828703,2016-02-19,Sacramento Kings,116,Denver,110
400828729,2016-02-23,Denver,110,Sacramento Kings,114
400828741,2016-02-24,Sacramento Kings,92,San Antonio,108
400828754,2016-02-26,Sacramento Kings,107,LA,117
400828789,2016-03-02,Memphis,104,Sacramento Kings,98
400828797,2016-03-03,Dallas,101,Sacramento Kings,104
400828815,2016-03-05,San Antonio,104,Sacramento Kings,94
400828828,2016-03-07,New Orleans,115,Sacramento Kings,112
400828844,2016-03-09,Sacramento Kings,111,Cleveland,120
400828857,2016-03-11,Sacramento Kings,100,Orlando,107
400828873,2016-03-13,Sacramento Kings,99,Utah,108
400828889,2016-03-15,Los Angeles,98,Sacramento Kings,106
400828897,2016-03-16,Sacramento Kings,108,New Orleans,123
400828909,2016-03-18,Detroit,115,Sacramento Kings,108
400828929,2016-03-20,NY Knicks,80,Sacramento Kings,88
400828936,2016-03-21,Chicago,109,Sacramento Kings,102
400828949,2016-03-23,Minnesota,113,Sacramento Kings,104
400828966,2016-03-25,Sacramento Kings,116,Phoenix,94
400828982,2016-03-27,Sacramento Kings,133,Dallas,111
400828992,2016-03-28,Portland,105,Sacramento Kings,93
400829007,2016-03-30,Sacramento Kings,120,Washington,111
400829022,2016-04-01,Sacramento Kings,106,Miami,112
400829028,2016-04-02,Denver,106,Sacramento Kings,115
400829049,2016-04-05,Sacramento Kings,107,Portland,115
400829063,2016-04-07,Sacramento Kings,97,Minnesota,105
400829080,2016-04-09,Sacramento Kings,114,Oklahoma City,112
400829098,2016-04-11,Phoenix,101,Sacramento Kings,105
400829111,2016-04-13,Houston,116,Sacramento Kings,81
400827889,2016-10-27,Chicago Bulls,97,Cleveland,95
400827893,2016-10-28,Brooklyn,100,Chicago Bulls,115
400827912,2016-10-30,Detroit,98,Chicago Bulls,94
400827930,2016-11-01,Chicago Bulls,92,Orlando,87
400827940,2016-11-03,Charlotte,130,Chicago Bulls,105
400827957,2016-11-05,Chicago Bulls,104,Oklahoma City,98
400827972,2016-11-07,Chicago Bulls,93,Minnesota,102
400827987,2016-11-09,Philadelphia,88,Chicago Bulls,111
400828019,2016-11-13,Chicago Bulls,102,Charlotte,97
400828040,2016-11-16,Chicago Bulls,96,Indiana,95
400828061,2016-11-18,Phoenix,97,Chicago Bulls,103
400828074,2016-11-20,Golden State,106,Chicago Bulls,94
400828100,2016-11-24,Portland,88,Chicago Bulls,93
400828118,2016-11-27,Indiana,104,Chicago Bulls,92
400828144,2016-11-30,Chicago Bulls,92,San Antonio,89
400828160,2016-12-02,Chicago Bulls,99,Denver,90
400828179,2016-12-05,Chicago Bulls,96,Charlotte,102
400828196,2016-12-07,Chicago Bulls,101,Phoenix,103
400828206,2016-12-09,Boston,105,Chicago Bulls,100
400828217,2016-12-10,Chicago Bulls,83,LA,80
400828235,2016-12-12,Chicago Bulls,98,New Orleans,94
400828248,2016-12-14,Chicago Bulls,115,Philadelphia,96
400828264,2016-12-16,Chicago Bulls,98,Memphis,85
400828278,2016-12-18,Chicago Bulls,144,Detroit,147
400828287,2016-12-19,NY Knicks,107,Chicago Bulls,91
400828301,2016-12-21,Chicago Bulls,102,Brooklyn,105
400828324,2016-12-25,Oklahoma City,96,Chicago Bulls,105
400828336,2016-12-26,Dallas,118,Chicago Bulls,111
400828350,2016-12-28,Chicago Bulls,104,Toronto,97
400828365,2016-12-30,Chicago Bulls,102,Indiana,100
400828380,2016-01-01,Chicago Bulls,108,NY Knicks,81
400828394,2016-01-03,Toronto,113,Chicago Bulls,115
400828409,2016-01-05,Chicago Bulls,117,Milwaukee,106
400828424,2016-01-07,Chicago Bulls,101,Boston,92
400828438,2016-01-09,Atlanta,120,Chicago Bulls,105
400828454,2016-01-11,Chicago Bulls,100,Washington,114
400828460,2016-01-12,Milwaukee,106,Chicago Bulls,101
400828474,2016-01-14,Philadelphia,111,Chicago Bulls,115
400828484,2016-01-15,Chicago Bulls,77,Dallas,83
400828506,2016-01-18,Detroit,101,Chicago Bulls,111
400828521,2016-01-20,Chicago Bulls,94,Golden State,125
400828533,2016-01-22,Boston,110,Chicago Bulls,101
400828546,2016-01-23,Cleveland,83,Chicago Bulls,96
400828556,2016-01-25,Chicago Bulls,84,Miami,89
400828584,2016-01-28,Los Angeles,91,Chicago Bulls,114
400828601,2016-01-31,LA,120,Chicago Bulls,93
400828615,2016-02-01,Utah,105,Chicago Bulls,96
400828631,2016-02-03,Sacramento,102,Chicago Bulls,107
400828644,2016-02-05,Denver,115,Chicago Bulls,110
400828653,2016-02-06,Minnesota,112,Chicago Bulls,105
400828661,2016-02-08,Charlotte,108,Chicago Bulls,91
400828683,2016-02-10,Chicago Bulls,90,Atlanta,113
400828690,2016-02-18,Cleveland,106,Chicago Bulls,95
400828696,2016-02-19,Chicago Bulls,116,Toronto,106
400828718,2016-02-21,Chicago Bulls,126,Los Angeles,115
400828737,2016-02-24,Chicago Bulls,109,Washington,104
400828752,2016-02-26,Atlanta,103,Chicago Bulls,88
400828758,2016-02-27,Chicago Bulls,95,Portland,103
400828779,2016-03-01,Miami,129,Chicago Bulls,111
400828784,2016-03-02,Orlando,102,Chicago Bulls,89
400828814,2016-03-05,Chicago Bulls,108,Houston,100
400828827,2016-03-07,Chicago Bulls,100,Milwaukee,90
400828847,2016-03-10,San Antonio,109,Chicago Bulls,101
400828853,2016-03-11,Chicago Bulls,96,Miami,118
400828878,2016-03-14,Toronto,107,Chicago Bulls,109
400828893,2016-03-16,Washington,117,Chicago Bulls,96
400828903,2016-03-17,Chicago Bulls,118,Brooklyn,102
400828921,2016-03-19,Chicago Bulls,92,Utah,85
400828936,2016-03-21,Chicago Bulls,109,Sacramento,102
400828947,2016-03-23,Chicago Bulls,107,NY Knicks,115
400828957,2016-03-24,NY Knicks,106,Chicago Bulls,94
400828970,2016-03-26,Orlando,111,Chicago Bulls,89
400828986,2016-03-28,Chicago Bulls,100,Atlanta,102
400828994,2016-03-29,Indiana,96,Chicago Bulls,98
400829011,2016-03-31,Houston,100,Chicago Bulls,103
400829026,2016-04-02,Chicago Bulls,90,Detroit,94
400829037,2016-04-03,Milwaukee,98,Chicago Bulls,102
400829045,2016-04-05,Memphis,108,Chicago Bulls,92
400829061,2016-04-07,Miami,106,Chicago Bulls,98
400829078,2016-04-09,Chicago Bulls,105,Cleveland,102
400829095,2016-04-11,New Orleans,116,Chicago Bulls,121
400829109,2016-04-13,Chicago Bulls,115,Philadelphia,105
400827889,2016-10-27,Chicago,97,Cleveland Cavaliers,95
400827898,2016-10-28,Memphis,76,Cleveland Cavaliers,106
400827908,2016-10-30,Cleveland Cavaliers,102,Miami,92
400827933,2016-11-02,Philadelphia,100,Cleveland Cavaliers,107
400827950,2016-11-04,Cleveland Cavaliers,96,NY Knicks,86
400827965,2016-11-06,Cleveland Cavaliers,108,Philadelphia,102
400827981,2016-11-08,Cleveland Cavaliers,101,Indiana,97
400827993,2016-11-10,Cleveland Cavaliers,118,Utah,114
400828017,2016-11-13,NY Knicks,84,Cleveland Cavaliers,90
400828028,2016-11-14,Milwaukee,108,Cleveland Cavaliers,105
400828047,2016-11-17,Detroit,104,Cleveland Cavaliers,99
400828063,2016-11-19,Cleveland Cavaliers,115,Milwaukee,100
400828078,2016-11-21,Cleveland Cavaliers,109,Atlanta,97
400828090,2016-11-23,Cleveland Cavaliers,117,Orlando,103
400828106,2016-11-25,Toronto,103,Cleveland Cavaliers,99
400828114,2016-11-27,Charlotte,90,Cleveland Cavaliers,95
400828127,2016-11-28,Cleveland Cavaliers,90,Brooklyn,88
400828149,2016-12-01,Cleveland Cavaliers,85,Washington,97
400828175,2016-12-04,New Orleans,114,Cleveland Cavaliers,108
400828178,2016-12-05,Miami,99,Cleveland Cavaliers,84
400828200,2016-12-08,Cleveland Cavaliers,105,Portland,100
400828221,2016-12-11,Orlando,76,Cleveland Cavaliers,111
400828254,2016-12-15,Boston,77,Cleveland Cavaliers,89
400828271,2016-12-17,Cleveland Cavaliers,104,Oklahoma City,100
400828292,2016-12-20,Cleveland Cavaliers,108,Philadelphia,86
400828311,2016-12-23,Cleveland Cavaliers,91,NY Knicks,84
400828325,2016-12-25,Golden State,89,Cleveland Cavaliers,83
400828340,2016-12-26,Portland,105,Cleveland Cavaliers,76
400828353,2016-12-28,Phoenix,97,Cleveland Cavaliers,101
400828360,2016-12-29,Denver,87,Cleveland Cavaliers,93
400828386,2016-01-02,Cleveland Cavaliers,104,Orlando,79
400828398,2016-01-04,Cleveland Cavaliers,122,Toronto,100
400828414,2016-01-06,Washington,115,Cleveland Cavaliers,121
400828430,2016-01-08,Minnesota,99,Cleveland Cavaliers,125
400828446,2016-01-10,Philadelphia,85,Cleveland Cavaliers,95
400828462,2016-01-12,Dallas,107,Cleveland Cavaliers,110
400828477,2016-01-14,San Antonio,99,Cleveland Cavaliers,95
400828488,2016-01-15,Houston,77,Cleveland Cavaliers,91
400828509,2016-01-18,Cleveland Cavaliers,98,Golden State,132
400828518,2016-01-20,Brooklyn,78,Cleveland Cavaliers,91
400828527,2016-01-21,Cleveland Cavaliers,115,LA,102
400828546,2016-01-23,Cleveland Cavaliers,83,Chicago,96
400828554,2016-01-25,Cleveland Cavaliers,114,Minnesota,107
400828571,2016-01-27,Cleveland Cavaliers,115,Phoenix,93
400828586,2016-01-29,Detroit,106,Cleveland Cavaliers,114
400828600,2016-01-30,Cleveland Cavaliers,117,San Antonio,103
