,id,Date,player,MIN,FG,FT,3PT,REB,AST,STL,BLK,TO,PF,PTS,3PTsMade,3PTsAttempted,FTsMade,FTsAttempted,FGsMade,FGsAttempted
0,400827892,2016-10-28,Hollis Thompson,36,3-14,0-0,3-9,3,3,0,0,2,6,9,3.0,9.0,0.0,0.0,3.0,14.0
1,400827892,2016-10-28,Jakarr Sampson,27,5-9,3-3,0-1,4,0,1,0,3,1,13,0.0,1.0,3.0,3.0,5.0,9.0
2,400827892,2016-10-28,Nerlens Noel,35,5-13,4-7,0-0,13,2,3,2,3,4,14,0.0,0.0,4.0,7.0,5.0,13.0
3,400827892,2016-10-28,Jahlil Okafor,38,10-16,6-6,0-0,7,1,1,2,8,4,26,0.0,0.0,6.0,6.0,10.0,16.0
4,400827892,2016-10-28,Isaiah Canaan,38,6-14,2-2,4-10,7,2,1,0,3,0,18,4.0,10.0,2.0,2.0,6.0,14.0
5,400827892,2016-10-28,Richaun Holmes,6,1-3,0-0,0-0,3,0,0,1,0,1,2,0.0,0.0,0.0,0.0,1.0,3.0
6,400827892,2016-10-28,Christian Wood,6,0-2,0-0,0-0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
7,400827892,2016-10-28,Jerami Grant,27,2-7,5-5,0-1,6,0,2,0,0,2,9,0.0,1.0,5.0,5.0,2.0,7.0
8,400827892,2016-10-28,Tj Mcconnell,28,2-5,0-0,0-1,1,4,3,1,3,4,4,0.0,1.0,0.0,0.0,2.0,5.0
9,400827892,2016-10-28,David Lee,22,2-8,4-4,0-0,5,5,0,1,2,3,8,0.0,0.0,4.0,4.0,2.0,8.0
10,400827892,2016-10-28,Jae Crowder,31,4-7,4-4,2-4,6,3,2,0,3,3,14,2.0,4.0,4.0,4.0,4.0,7.0
11,400827892,2016-10-28,Tyler Zeller,11,2-4,2-2,0-0,1,0,0,1,1,3,6,0.0,0.0,2.0,2.0,2.0,4.0
12,400827892,2016-10-28,Marcus Smart,32,3-8,4-4,3-6,2,5,2,1,1,3,13,3.0,6.0,4.0,4.0,3.0,8.0
13,400827892,2016-10-28,Avery Bradley,33,2-6,0-0,0-1,1,2,2,0,2,2,4,0.0,1.0,0.0,0.0,2.0,6.0
14,400827892,2016-10-28,Amir Johnson,20,6-11,2-2,1-2,7,1,0,2,1,3,15,1.0,2.0,2.0,2.0,6.0,11.0
15,400827892,2016-10-28,Jonas Jerebko,15,2-7,0-0,1-2,3,3,0,1,0,1,5,1.0,2.0,0.0,0.0,2.0,7.0
16,400827892,2016-10-28,Jordan Mickey,2,0-0,2-2,0-0,2,1,0,0,0,1,2,0.0,0.0,2.0,2.0,0.0,0.0
17,400827892,2016-10-28,Jared Sullinger,21,6-8,0-0,0-2,7,2,1,1,1,3,12,0.0,2.0,0.0,0.0,6.0,8.0
18,400827892,2016-10-28,Terry Rozier,2,0-2,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
19,400827892,2016-10-28,Isaiah Thomas,29,10-19,6-7,1-6,2,7,3,0,3,1,27,1.0,6.0,6.0,7.0,10.0,19.0
20,400827892,2016-10-28,Evan Turner,22,2-5,2-2,0-1,4,2,0,0,3,0,6,0.0,1.0,2.0,2.0,2.0,5.0
21,400827911,2016-10-30,Luis Scola,22,4-9,0-0,1-1,9,1,1,0,2,2,9,1.0,1.0,0.0,0.0,4.0,9.0
22,400827911,2016-10-30,Demarre Carroll,35,8-16,1-2,4-7,5,2,2,0,4,3,21,4.0,7.0,1.0,2.0,8.0,16.0
23,400827911,2016-10-30,Jonas Valanciunas,23,2-6,2-2,0-0,10,2,0,0,2,4,6,0.0,0.0,2.0,2.0,2.0,6.0
24,400827911,2016-10-30,Kyle Lowry,34,3-11,8-10,0-1,7,9,3,2,3,4,14,0.0,1.0,8.0,10.0,3.0,11.0
25,400827911,2016-10-30,Demar Derozan,35,5-15,12-14,1-4,7,6,2,0,3,4,23,1.0,4.0,12.0,14.0,5.0,15.0
26,400827911,2016-10-30,Anthony Bennett,3,0-0,0-0,0-0,3,0,1,0,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0
27,400827911,2016-10-30,James Johnson,8,0-0,0-0,0-0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0
28,400827911,2016-10-30,Patrick Patterson,25,2-6,2-2,2-5,0,0,1,0,1,3,8,2.0,5.0,2.0,2.0,2.0,6.0
29,400827911,2016-10-30,Bismack Biyombo,16,1-2,2-2,0-0,6,0,0,1,1,5,4,0.0,0.0,2.0,2.0,1.0,2.0
30,400827911,2016-10-30,Cory Joseph,18,3-5,0-0,1-2,1,2,1,0,1,4,7,1.0,2.0,0.0,0.0,3.0,5.0
31,400827911,2016-10-30,Terrence Ross,21,8-12,3-3,2-6,4,0,0,0,2,0,21,2.0,6.0,3.0,3.0,8.0,12.0
32,400827911,2016-10-30,David Lee,17,2-5,2-2,0-0,6,2,1,0,1,2,6,0.0,0.0,2.0,2.0,2.0,5.0
33,400827911,2016-10-30,Jae Crowder,34,1-6,5-6,0-2,4,4,3,1,2,3,7,0.0,2.0,5.0,6.0,1.0,6.0
34,400827911,2016-10-30,Tyler Zeller,16,4-8,2-2,0-0,0,1,0,0,0,3,10,0.0,0.0,2.0,2.0,4.0,8.0
35,400827911,2016-10-30,Marcus Smart,28,2-11,1-2,1-5,3,2,1,0,0,3,6,1.0,5.0,1.0,2.0,2.0,11.0
36,400827911,2016-10-30,Avery Bradley,30,4-11,2-2,3-7,5,3,1,1,2,3,13,3.0,7.0,2.0,2.0,4.0,11.0
37,400827911,2016-10-30,Amir Johnson,19,3-3,4-6,1-1,8,2,2,0,3,1,11,1.0,1.0,4.0,6.0,3.0,3.0
38,400827911,2016-10-30,Jonas Jerebko,8,0-1,2-2,0-1,2,0,0,0,1,0,2,0.0,1.0,2.0,2.0,0.0,1.0
39,400827911,2016-10-30,Kelly Olynyk,17,4-10,2-3,1-5,2,0,2,0,0,0,11,1.0,5.0,2.0,3.0,4.0,10.0
40,400827911,2016-10-30,Jared Sullinger,14,3-3,0-1,0-0,3,1,1,1,1,6,6,0.0,0.0,0.0,1.0,3.0,3.0
41,400827911,2016-10-30,Isaiah Thomas,29,7-16,10-11,1-4,1,7,2,0,3,5,25,1.0,4.0,10.0,11.0,7.0,16.0
42,400827911,2016-10-30,Evan Turner,28,2-11,2-4,0-1,4,1,1,0,4,2,6,0.0,1.0,2.0,4.0,2.0,11.0
43,400827927,2016-11-01,Lamarcus Aldridge,35,8-18,8-10,0-1,14,5,1,1,2,1,24,0.0,1.0,8.0,10.0,8.0,18.0
44,400827927,2016-11-01,Kawhi Leonard,34,8-18,2-2,1-3,5,2,2,1,2,2,19,1.0,3.0,2.0,2.0,8.0,18.0
45,400827927,2016-11-01,Tim Duncan,29,3-9,1-2,0-1,9,5,0,1,4,4,7,0.0,1.0,1.0,2.0,3.0,9.0
46,400827927,2016-11-01,Tony Parker,27,3-6,0-0,0-0,4,1,0,0,3,2,6,0.0,0.0,0.0,0.0,3.0,6.0
47,400827927,2016-11-01,Danny Green,29,2-10,0-2,0-5,6,1,4,1,0,1,4,0.0,5.0,0.0,2.0,2.0,10.0
48,400827927,2016-11-01,David West,9,1-1,0-0,0-0,2,0,0,0,2,2,2,0.0,0.0,0.0,0.0,1.0,1.0
49,400827927,2016-11-01,Kyle Anderson,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
50,400827927,2016-11-01,Rasual Butler,8,0-2,2-2,0-2,1,0,0,2,0,0,2,0.0,2.0,2.0,2.0,0.0,2.0
51,400827927,2016-11-01,Boris Diaw,24,4-8,2-3,0-1,1,4,0,0,0,1,10,0.0,1.0,2.0,3.0,4.0,8.0
52,400827927,2016-11-01,Patty Mills,21,3-3,0-0,2-2,1,1,0,0,2,1,8,2.0,2.0,0.0,0.0,3.0,3.0
53,400827927,2016-11-01,Manu Ginobili,24,4-8,3-4,2-4,8,3,3,0,3,2,13,2.0,4.0,3.0,4.0,4.0,8.0
54,400827927,2016-11-01,David Lee,21,1-7,0-0,0-0,8,1,0,0,2,1,2,0.0,0.0,0.0,0.0,1.0,7.0
55,400827927,2016-11-01,Jae Crowder,23,3-9,0-0,1-5,4,1,3,1,4,4,7,1.0,5.0,0.0,0.0,3.0,9.0
56,400827927,2016-11-01,Tyler Zeller,6,0-2,0-0,0-0,1,1,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,2.0
57,400827927,2016-11-01,Marcus Smart,39,7-12,2-4,1-5,2,3,4,1,1,3,17,1.0,5.0,2.0,4.0,7.0,12.0
58,400827927,2016-11-01,Avery Bradley,30,7-18,3-4,1-4,4,3,0,0,1,2,18,1.0,4.0,3.0,4.0,7.0,18.0
59,400827927,2016-11-01,Amir Johnson,28,5-10,0-0,0-2,4,1,0,1,0,4,10,0.0,2.0,0.0,0.0,5.0,10.0
60,400827927,2016-11-01,Jonas Jerebko,14,3-3,0-0,0-0,2,0,0,0,1,3,6,0.0,0.0,0.0,0.0,3.0,3.0
61,400827927,2016-11-01,Kelly Olynyk,13,0-3,0-0,0-3,7,1,1,1,2,0,0,0.0,3.0,0.0,0.0,0.0,3.0
62,400827927,2016-11-01,Jared Sullinger,24,4-12,0-0,2-4,8,2,1,0,1,3,10,2.0,4.0,0.0,0.0,4.0,12.0
63,400827927,2016-11-01,Isaiah Thomas,27,4-18,6-6,1-5,1,5,1,0,2,1,15,1.0,5.0,6.0,6.0,4.0,18.0
64,400827927,2016-11-01,Evan Turner,16,1-4,0-0,0-1,4,3,0,1,1,2,2,0.0,1.0,0.0,0.0,1.0,4.0
65,400827947,2016-11-04,Jae Crowder,33,3-5,5-8,1-2,6,1,2,0,2,1,12,1.0,2.0,5.0,8.0,3.0,5.0
66,400827947,2016-11-04,Amir Johnson,21,0-2,2-2,0-1,4,1,0,0,2,3,2,0.0,1.0,2.0,2.0,0.0,2.0
67,400827947,2016-11-04,Jared Sullinger,27,3-10,2-2,1-3,11,2,2,2,1,3,9,1.0,3.0,2.0,2.0,3.0,10.0
68,400827947,2016-11-04,Isaiah Thomas,36,9-19,5-5,4-7,1,7,2,0,5,1,27,4.0,7.0,5.0,5.0,9.0,19.0
69,400827947,2016-11-04,Avery Bradley,35,8-16,2-2,3-8,5,3,1,0,2,3,21,3.0,8.0,2.0,2.0,8.0,16.0
70,400827947,2016-11-04,David Lee,18,4-6,2-3,0-0,6,1,0,0,1,2,10,0.0,0.0,2.0,3.0,4.0,6.0
71,400827947,2016-11-04,Jonas Jerebko,16,2-2,0-0,0-0,4,0,0,0,1,2,4,0.0,0.0,0.0,0.0,2.0,2.0
72,400827947,2016-11-04,Tyler Zeller,3,0-2,0-0,0-0,1,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0
73,400827947,2016-11-04,Kelly Olynyk,11,0-5,0-0,0-2,2,0,0,2,1,1,0,0.0,2.0,0.0,0.0,0.0,5.0
74,400827947,2016-11-04,Terry Rozier,6,0-4,0-0,0-1,5,0,0,0,2,1,0,0.0,1.0,0.0,0.0,0.0,4.0
75,400827947,2016-11-04,Evan Turner,21,5-10,0-0,1-2,4,4,0,1,1,1,11,1.0,2.0,0.0,0.0,5.0,10.0
76,400827947,2016-11-04,Rj Hunter,13,1-2,0-0,0-1,0,0,0,0,1,4,2,0.0,1.0,0.0,0.0,1.0,2.0
77,400827947,2016-11-04,Lavoy Allen,29,3-8,1-2,0-0,11,1,0,0,1,5,7,0.0,0.0,1.0,2.0,3.0,8.0
78,400827947,2016-11-04,Paul George,31,8-18,5-6,5-11,10,3,2,0,2,4,26,5.0,11.0,5.0,6.0,8.0,18.0
79,400827947,2016-11-04,Jordan Hill,29,7-14,2-2,0-0,10,0,2,0,2,2,16,0.0,0.0,2.0,2.0,7.0,14.0
80,400827947,2016-11-04,George Hill,34,2-10,5-8,1-4,2,4,3,0,3,2,10,1.0,4.0,5.0,8.0,2.0,10.0
81,400827947,2016-11-04,Monta Ellis,33,5-15,2-2,1-4,5,8,1,0,3,2,13,1.0,4.0,2.0,2.0,5.0,15.0
82,400827947,2016-11-04,Chase Budinger,19,2-6,0-0,0-3,4,1,1,0,1,1,4,0.0,3.0,0.0,0.0,2.0,6.0
83,400827947,2016-11-04,Myles Turner,18,2-6,3-4,0-0,4,1,0,1,0,1,7,0.0,0.0,3.0,4.0,2.0,6.0
84,400827947,2016-11-04,Rodney Stuckey,27,3-10,0-0,1-1,5,0,0,0,1,3,7,1.0,1.0,0.0,0.0,3.0,10.0
85,400827947,2016-11-04,Glenn Robinson Iii,19,3-4,4-5,0-0,2,0,1,0,1,0,10,0.0,0.0,4.0,5.0,3.0,4.0
86,400827963,2016-11-06,Kris Humphries,21,3-5,0-0,3-4,6,0,0,1,0,3,9,3.0,4.0,0.0,0.0,3.0,5.0
87,400827963,2016-11-06,Otto Porter Jr,24,4-8,1-1,0-3,1,3,1,0,1,4,9,0.0,3.0,1.0,1.0,4.0,8.0
88,400827963,2016-11-06,Marcin Gortat,26,4-7,2-3,0-0,8,5,1,3,1,2,10,0.0,0.0,2.0,3.0,4.0,7.0
89,400827963,2016-11-06,John Wall,28,6-17,1-1,0-3,5,8,3,3,8,4,13,0.0,3.0,1.0,1.0,6.0,17.0
90,400827963,2016-11-06,Bradley Beal,31,9-15,3-3,3-4,5,2,1,1,2,1,24,3.0,4.0,3.0,3.0,9.0,15.0
91,400827963,2016-11-06,Kelly Oubre Jr,14,3-9,1-3,0-4,2,2,0,0,1,3,7,0.0,4.0,1.0,3.0,3.0,9.0
92,400827963,2016-11-06,Jared Dudley,27,3-7,1-2,1-4,7,1,1,0,2,0,8,1.0,4.0,1.0,2.0,3.0,7.0
93,400827963,2016-11-06,Nene,15,1-4,3-4,0-0,4,0,0,0,2,1,5,0.0,0.0,3.0,4.0,1.0,4.0
94,400827963,2016-11-06,Dejuan Blair,8,0-1,0-0,0-0,2,0,1,0,3,5,0,0.0,0.0,0.0,0.0,0.0,1.0
95,400827963,2016-11-06,Gary Neal,17,1-4,0-0,0-1,1,0,0,0,2,2,2,0.0,1.0,0.0,0.0,1.0,4.0
96,400827963,2016-11-06,Ramon Sessions,20,1-8,4-4,0-0,3,2,2,0,1,2,6,0.0,0.0,4.0,4.0,1.0,8.0
97,400827963,2016-11-06,Garrett Temple,11,1-3,2-2,1-2,1,0,0,0,1,0,5,1.0,2.0,2.0,2.0,1.0,3.0
98,400827963,2016-11-06,Jae Crowder,28,4-12,4-5,0-3,10,2,5,1,1,0,12,0.0,3.0,4.0,5.0,4.0,12.0
99,400827963,2016-11-06,Amir Johnson,18,2-4,1-2,0-1,6,0,0,0,2,4,5,0.0,1.0,1.0,2.0,2.0,4.0
100,400827963,2016-11-06,Jared Sullinger,22,9-13,0-0,3-4,8,3,1,2,2,2,21,3.0,4.0,0.0,0.0,9.0,13.0
101,400827963,2016-11-06,Isaiah Thomas,26,5-15,5-6,1-3,1,8,2,0,3,0,16,1.0,3.0,5.0,6.0,5.0,15.0
102,400827963,2016-11-06,Avery Bradley,26,2-6,0-0,2-5,0,2,2,0,2,1,6,2.0,5.0,0.0,0.0,2.0,6.0
103,400827963,2016-11-06,David Lee,13,1-4,0-0,0-0,3,0,1,0,1,3,2,0.0,0.0,0.0,0.0,1.0,4.0
104,400827963,2016-11-06,Jonas Jerebko,20,1-3,4-4,0-0,7,0,0,0,1,2,6,0.0,0.0,4.0,4.0,1.0,3.0
105,400827963,2016-11-06,Tyler Zeller,5,3-4,1-2,0-0,2,0,0,0,0,2,7,0.0,0.0,1.0,2.0,3.0,4.0
106,400827963,2016-11-06,Kelly Olynyk,27,7-11,2-3,3-5,7,4,4,1,3,0,19,3.0,5.0,2.0,3.0,7.0,11.0
107,400827963,2016-11-06,Jordan Mickey,3,1-2,1-1,0-0,1,0,0,1,0,0,3,0.0,0.0,1.0,1.0,1.0,2.0
108,400827963,2016-11-06,Terry Rozier,19,2-8,0-0,1-3,1,3,0,0,0,2,5,1.0,3.0,0.0,0.0,2.0,8.0
109,400827963,2016-11-06,Evan Turner,30,7-12,0-0,2-4,6,2,3,0,2,3,16,2.0,4.0,0.0,0.0,7.0,12.0
110,400827963,2016-11-06,Rj Hunter,5,0-3,0-0,0-2,1,0,0,0,0,2,0,0.0,2.0,0.0,0.0,0.0,3.0
111,400827997,2016-11-10,Jae Crowder,37,3-12,4-5,2-7,2,2,4,0,1,3,12,2.0,7.0,4.0,5.0,3.0,12.0
112,400827997,2016-11-10,Amir Johnson,23,2-3,0-0,0-0,9,0,0,1,1,1,4,0.0,0.0,0.0,0.0,2.0,3.0
113,400827997,2016-11-10,Jared Sullinger,20,5-10,0-0,1-2,10,3,1,1,0,2,11,1.0,2.0,0.0,0.0,5.0,10.0
114,400827997,2016-11-10,Isaiah Thomas,34,6-20,7-8,1-10,2,1,1,0,3,0,20,1.0,10.0,7.0,8.0,6.0,20.0
115,400827997,2016-11-10,Avery Bradley,18,1-6,0-0,0-2,3,1,0,0,0,1,2,0.0,2.0,0.0,0.0,1.0,6.0
116,400827997,2016-11-10,David Lee,21,5-7,3-4,0-0,5,3,0,2,1,2,13,0.0,0.0,3.0,4.0,5.0,7.0
117,400827997,2016-11-10,Jonas Jerebko,15,2-2,1-1,1-1,1,3,0,1,1,3,6,1.0,1.0,1.0,1.0,2.0,2.0
118,400827997,2016-11-10,Kelly Olynyk,22,5-8,1-1,0-1,1,2,0,0,2,3,11,0.0,1.0,1.0,1.0,5.0,8.0
119,400827997,2016-11-10,Terry Rozier,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
120,400827997,2016-11-10,Evan Turner,29,6-12,0-0,1-4,5,6,4,0,1,2,13,1.0,4.0,0.0,0.0,6.0,12.0
121,400827997,2016-11-10,Rj Hunter,19,3-5,0-0,1-3,7,0,1,1,2,1,7,1.0,3.0,0.0,0.0,3.0,5.0
122,400827997,2016-11-10,James Young,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
123,400827997,2016-11-10,Giannis Antetokounmpo,24,6-13,3-3,1-3,3,0,2,0,4,5,16,1.0,3.0,3.0,3.0,6.0,13.0
124,400827997,2016-11-10,Jabari Parker,24,4-6,0-0,0-0,8,1,2,0,0,1,8,0.0,0.0,0.0,0.0,4.0,6.0
125,400827997,2016-11-10,Khris Middleton,37,3-12,5-5,2-6,2,2,0,1,1,1,13,2.0,6.0,5.0,5.0,3.0,12.0
126,400827997,2016-11-10,Greg Monroe,33,7-11,3-5,0-0,14,4,1,1,2,2,17,0.0,0.0,3.0,5.0,7.0,11.0
127,400827997,2016-11-10,Tyler Ennis,24,2-4,0-0,0-0,0,2,1,0,1,1,4,0.0,0.0,0.0,0.0,2.0,4.0
128,400827997,2016-11-10,John Henson,10,1-3,0-2,0-0,3,0,1,0,2,1,2,0.0,0.0,0.0,2.0,1.0,3.0
129,400827997,2016-11-10,Johnny Obryant Iii,13,1-4,1-2,0-0,4,0,0,0,1,1,3,0.0,0.0,1.0,2.0,1.0,4.0
130,400827997,2016-11-10,Damien Inglis,12,1-3,1-2,0-2,3,1,0,0,1,1,3,0.0,2.0,1.0,2.0,1.0,3.0
131,400827997,2016-11-10,Chris Copeland,5,0-2,0-0,0-1,0,0,0,0,0,0,0,0.0,1.0,0.0,0.0,0.0,2.0
132,400827997,2016-11-10,Miles Plumlee,3,0-0,0-0,0-0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
133,400827997,2016-11-10,Greivis Vasquez,19,1-3,0-0,0-0,1,2,0,0,3,2,2,0.0,0.0,0.0,0.0,1.0,3.0
134,400827997,2016-11-10,Jerryd Bayless,30,3-9,4-4,2-4,2,2,3,0,2,3,12,2.0,4.0,4.0,4.0,3.0,9.0
135,400827997,2016-11-10,Rashad Vaughn,6,1-3,0-0,1-1,0,0,0,0,0,0,3,1.0,1.0,0.0,0.0,1.0,3.0
136,400828003,2016-11-11,Cj Miles,29,6-10,4-4,1-4,5,1,2,0,4,4,17,1.0,4.0,4.0,4.0,6.0,10.0
137,400828003,2016-11-11,Paul George,37,10-22,4-5,2-5,10,3,1,0,6,4,26,2.0,5.0,4.0,5.0,10.0,22.0
138,400828003,2016-11-11,Ian Mahinmi,25,4-7,3-8,0-0,2,0,1,3,3,4,11,0.0,0.0,3.0,8.0,4.0,7.0
139,400828003,2016-11-11,George Hill,37,3-8,0-0,1-3,4,5,0,0,1,5,7,1.0,3.0,0.0,0.0,3.0,8.0
140,400828003,2016-11-11,Monta Ellis,35,4-9,4-6,1-3,2,6,4,0,2,3,13,1.0,3.0,4.0,6.0,4.0,9.0
141,400828003,2016-11-11,Lavoy Allen,18,2-5,2-2,0-0,4,0,0,0,0,4,6,0.0,0.0,2.0,2.0,2.0,5.0
142,400828003,2016-11-11,Chase Budinger,22,4-7,1-2,1-2,3,2,0,2,2,2,10,1.0,2.0,1.0,2.0,4.0,7.0
143,400828003,2016-11-11,Jordan Hill,23,5-10,2-4,0-0,8,3,0,0,0,2,12,0.0,0.0,2.0,4.0,5.0,10.0
144,400828003,2016-11-11,Myles Turner,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
145,400828003,2016-11-11,Glenn Robinson Iii,14,0-1,0-0,0-0,3,0,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0
146,400828003,2016-11-11,Jae Crowder,26,1-5,2-2,1-3,5,2,5,0,4,5,5,1.0,3.0,2.0,2.0,1.0,5.0
147,400828003,2016-11-11,Amir Johnson,14,3-5,1-4,0-1,2,1,1,1,2,1,7,0.0,1.0,1.0,4.0,3.0,5.0
148,400828003,2016-11-11,Jared Sullinger,33,5-10,0-0,1-3,11,2,1,0,4,3,11,1.0,3.0,0.0,0.0,5.0,10.0
149,400828003,2016-11-11,Isaiah Thomas,30,4-13,5-7,1-4,3,4,0,0,2,2,14,1.0,4.0,5.0,7.0,4.0,13.0
150,400828003,2016-11-11,Evan Turner,33,9-13,2-2,0-0,3,3,1,2,2,2,20,0.0,0.0,2.0,2.0,9.0,13.0
151,400828003,2016-11-11,David Lee,16,4-5,5-7,0-0,6,0,0,0,1,2,13,0.0,0.0,5.0,7.0,4.0,5.0
152,400828003,2016-11-11,Jonas Jerebko,16,0-1,0-0,0-0,2,1,0,0,0,3,0,0.0,0.0,0.0,0.0,0.0,1.0
153,400828003,2016-11-11,Kelly Olynyk,15,1-5,2-2,0-2,0,1,1,0,2,2,4,0.0,2.0,2.0,2.0,1.0,5.0
154,400828003,2016-11-11,Marcus Smart,21,1-6,6-8,0-4,1,2,1,0,1,4,8,0.0,4.0,6.0,8.0,1.0,6.0
155,400828003,2016-11-11,Terry Rozier,16,2-9,0-0,0-4,1,1,0,0,0,2,4,0.0,4.0,0.0,0.0,2.0,9.0
156,400828003,2016-11-11,Rj Hunter,20,2-5,0-0,1-3,2,1,0,0,0,0,5,1.0,3.0,0.0,0.0,2.0,5.0
157,400828016,2016-11-13,Paul Millsap,32,5-10,3-4,1-3,8,2,0,0,6,3,14,1.0,3.0,3.0,4.0,5.0,10.0
158,400828016,2016-11-13,Al Horford,32,6-11,0-0,1-2,6,8,1,2,0,3,13,1.0,2.0,0.0,0.0,6.0,11.0
159,400828016,2016-11-13,Jeff Teague,25,2-6,2-2,0-0,4,3,0,0,3,1,6,0.0,0.0,2.0,2.0,2.0,6.0
160,400828016,2016-11-13,Kyle Korver,31,4-6,0-0,3-5,3,1,0,0,2,2,11,3.0,5.0,0.0,0.0,4.0,6.0
161,400828016,2016-11-13,Kent Bazemore,28,6-13,0-0,0-3,2,2,0,0,2,2,12,0.0,3.0,0.0,0.0,6.0,13.0
162,400828016,2016-11-13,Mike Scott,12,1-4,0-0,0-1,1,1,1,0,0,1,2,0.0,1.0,0.0,0.0,1.0,4.0
163,400828016,2016-11-13,Mike Muscala,6,1-1,5-7,0-0,0,1,0,0,0,0,7,0.0,0.0,5.0,7.0,1.0,1.0
164,400828016,2016-11-13,Thabo Sefolosha,21,5-8,0-0,0-0,5,0,1,0,0,0,10,0.0,0.0,0.0,0.0,5.0,8.0
165,400828016,2016-11-13,Tiago Splitter,14,1-3,1-2,0-0,3,0,0,0,0,0,3,0.0,0.0,1.0,2.0,1.0,3.0
166,400828016,2016-11-13,Shelvin Mack,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
167,400828016,2016-11-13,Dennis Schroder,24,3-10,4-5,0-3,2,7,0,0,2,1,10,0.0,3.0,4.0,5.0,3.0,10.0
168,400828016,2016-11-13,Justin Holiday,14,2-4,0-0,1-3,1,1,0,0,1,1,5,1.0,3.0,0.0,0.0,2.0,4.0
169,400828016,2016-11-13,Amir Johnson,36,7-13,2-2,1-3,8,4,3,3,1,3,17,1.0,3.0,2.0,2.0,7.0,13.0
170,400828016,2016-11-13,Jae Crowder,38,6-15,2-2,1-5,8,1,4,1,0,2,15,1.0,5.0,2.0,2.0,6.0,15.0
171,400828016,2016-11-13,Jared Sullinger,24,5-11,0-0,0-1,10,2,1,1,1,2,10,0.0,1.0,0.0,0.0,5.0,11.0
172,400828016,2016-11-13,Isaiah Thomas,34,8-18,3-4,4-9,5,10,2,0,2,3,23,4.0,9.0,3.0,4.0,8.0,18.0
173,400828016,2016-11-13,Marcus Smart,30,2-10,0-0,1-5,3,3,0,0,3,1,5,1.0,5.0,0.0,0.0,2.0,10.0
174,400828016,2016-11-13,David Lee,12,2-4,0-0,0-0,1,1,0,0,0,0,4,0.0,0.0,0.0,0.0,2.0,4.0
175,400828016,2016-11-13,Jonas Jerebko,12,1-3,2-2,0-0,3,0,0,0,1,2,4,0.0,0.0,2.0,2.0,1.0,3.0
176,400828016,2016-11-13,Tyler Zeller,6,2-2,1-1,0-0,2,1,0,0,1,0,5,0.0,0.0,1.0,1.0,2.0,2.0
177,400828016,2016-11-13,Kelly Olynyk,17,6-13,0-0,3-6,3,1,0,2,0,1,15,3.0,6.0,0.0,0.0,6.0,13.0
178,400828016,2016-11-13,Rj Hunter,7,1-3,0-0,1-1,2,0,0,0,0,1,3,1.0,1.0,0.0,0.0,1.0,3.0
179,400828016,2016-11-13,Evan Turner,24,2-11,1-1,0-3,5,4,0,0,1,3,5,0.0,3.0,1.0,1.0,2.0,11.0
180,400828036,2016-11-15,Amir Johnson,30,3-5,1-2,0-0,5,0,0,3,2,4,7,0.0,0.0,1.0,2.0,3.0,5.0
181,400828036,2016-11-15,Jae Crowder,25,4-9,1-1,1-3,3,0,0,1,2,1,10,1.0,3.0,1.0,1.0,4.0,9.0
182,400828036,2016-11-15,Jared Sullinger,31,3-11,2-3,0-3,15,3,4,1,3,3,8,0.0,3.0,2.0,3.0,3.0,11.0
183,400828036,2016-11-15,Isaiah Thomas,34,8-18,1-1,3-9,2,8,0,0,2,2,20,3.0,9.0,1.0,1.0,8.0,18.0
184,400828036,2016-11-15,Marcus Smart,34,9-14,5-8,3-5,8,3,1,1,1,3,26,3.0,5.0,5.0,8.0,9.0,14.0
185,400828036,2016-11-15,David Lee,14,1-2,2-2,0-0,2,2,1,0,3,3,4,0.0,0.0,2.0,2.0,1.0,2.0
186,400828036,2016-11-15,Jonas Jerebko,6,1-1,0-0,0-0,0,1,0,0,1,1,2,0.0,0.0,0.0,0.0,1.0,1.0
187,400828036,2016-11-15,Kelly Olynyk,17,3-5,0-0,1-1,7,1,3,1,2,6,7,1.0,1.0,0.0,0.0,3.0,5.0
188,400828036,2016-11-15,Evan Turner,24,1-5,0-0,0-0,3,3,2,0,2,1,2,0.0,0.0,0.0,0.0,1.0,5.0
